employee_id,week_starting,total_hours,overtime_hours,breached
E1067,2026-07-13,47.5,2.5,0
E1067,2026-07-20,47.5,2.5,0
E1067,2026-07-27,42.0,0.0,0
E1067,2026-08-03,45.0,0.0,0
E1067,2026-08-10,42.75,0.0,0
E1067,2026-08-17,38.0,0.0,0
E1068,2026-06-15,46.75,1.75,0
E1068,2026-06-22,48.75,3.75,0
E1068,2026-06-29,41.5,0.0,0
E1068,2026-07-06,46.0,1.0,0
E1068,2026-07-13,42.75,0.0,0
E1068,2026-07-20,44.5,0.0,0
E1068,2026-07-27,43.25,0.0,0
E1068,2026-08-03,46.25,1.25,0
E1068,2026-08-10,39.75,0.0,0
E1068,2026-08-17,26.75,0.0,0
E1069,2026-06-15,48.75,3.75,0
E1069,2026-06-22,45.75,0.75,0
E1069,2026-06-29,46.0,1.0,0
E1069,2026-07-06,43.5,0.0,0
E1069,2026-07-13,38.5,0.0,0
E1069,2026-07-20,43.0,0.0,0
E1069,2026-07-27,50.0,5.0,0
E1069,2026-08-03,38.0,0.0,0
E1069,2026-08-10,43.5,0.0,0
E1069,2026-08-17,24.5,0.0,0
E1070,2026-06-15,36.5,0.0,0
E1070,2026-06-22,46.25,1.25,0
E1070,2026-06-29,43.25,0.0,0
E1070,2026-07-06,37.25,0.0,0
E1070,2026-07-13,48.5,3.5,0
E1070,2026-07-20,49.0,4.0,0
E1070,2026-07-27,51.25,6.25,0
E1070,2026-08-03,45.75,0.75,0
E1070,2026-08-10,31.75,0.0,0
E1070,2026-08-17,11.25,0.0,0
E1071,2026-06-15,42.0,0.0,0
E1071,2026-06-22,42.5,0.0,0
E1071,2026-06-29,55.0,10.0,0
E1071,2026-07-06,40.75,0.0,0
E1071,2026-07-13,50.25,5.25,0
E1071,2026-07-20,37.25,0.0,0
E1071,2026-07-27,42.0,0.0,0
E1071,2026-08-03,54.5,9.5,0
E1071,2026-08-10,55.0,10.0,0
E1071,2026-08-17,28.5,0.0,0
E1072,2026-06-15,38.0,0.0,0
E1072,2026-06-22,43.0,0.0,0
E1072,2026-06-29,42.0,0.0,0
E1072,2026-07-06,34.5,0.0,0
E1072,2026-07-13,42.5,0.0,0
E1072,2026-07-20,41.0,0.0,0
E1072,2026-07-27,36.25,0.0,0
E1072,2026-08-03,39.0,0.0,0
E1072,2026-08-10,39.0,0.0,0
E1072,2026-08-17,29.25,0.0,0
E1073,2026-06-15,42.25,0.0,0
E1073,2026-06-22,48.25,3.25,0
E1073,2026-06-29,41.0,0.0,0
E1073,2026-07-06,43.5,0.0,0
E1073,2026-07-13,45.0,0.0,0
E1073,2026-07-20,45.75,0.75,0
E1073,2026-07-27,43.0,0.0,0
E1073,2026-08-03,43.5,0.0,0
E1073,2026-08-10,41.75,0.0,0
E1073,2026-08-17,42.75,0.0,0
E1074,2026-06-15,50.0,5.0,0
E1074,2026-06-22,49.75,4.75,0
E1074,2026-06-29,41.75,0.0,0
E1074,2026-07-06,42.5,0.0,0
E1074,2026-07-13,49.25,4.25,0
E1074,2026-07-20,46.0,1.0,0
E1074,2026-07-27,42.25,0.0,0
E1074,2026-08-03,43.0,0.0,0
E1074,2026-08-10,42.25,0.0,0
E1074,2026-08-17,44.5,0.0,0
E1075,2026-06-15,43.5,0.0,0
E1075,2026-06-22,45.5,0.5,0
E1075,2026-06-29,44.75,0.0,0
E1075,2026-07-06,44.0,0.0,0
E1075,2026-07-13,57.25,12.25,1
E1075,2026-07-20,45.0,0.0,0
E1075,2026-07-27,43.75,0.0,0
E1075,2026-08-03,43.5,0.0,0
E1075,2026-08-10,43.0,0.0,0
E1075,2026-08-17,35.25,0.0,0
E1076,2026-06-15,40.75,0.0,0
E1076,2026-06-22,43.75,0.0,0
E1076,2026-06-29,42.25,0.0,0
E1076,2026-07-06,43.0,0.0,0
E1076,2026-07-13,41.0,0.0,0
E1076,2026-07-20,42.0,0.0,0
E1076,2026-07-27,42.5,0.0,0
E1076,2026-08-03,44.75,0.0,0
E1076,2026-08-10,41.5,0.0,0
E1076,2026-08-17,18.75,0.0,0
E1077,2026-06-15,43.75,0.0,0
E1077,2026-06-22,49.0,4.0,0
E1077,2026-06-29,48.75,3.75,0
E1077,2026-07-06,35.5,0.0,0
E1077,2026-07-13,52.5,7.5,0
E1077,2026-07-20,49.75,4.75,0
E1077,2026-07-27,37.0,0.0,0
E1077,2026-08-03,46.25,1.25,0
E1077,2026-08-10,47.25,2.25,0
E1077,2026-08-17,25.25,0.0,0
E1078,2026-06-15,38.0,0.0,0
E1078,2026-06-22,44.5,0.0,0
E1078,2026-06-29,45.0,0.0,0
E1078,2026-07-06,37.5,0.0,0
E1078,2026-07-13,36.5,0.0,0
E1078,2026-07-20,24.75,0.0,0
E1078,2026-07-27,43.25,0.0,0
E1078,2026-08-03,44.75,0.0,0
E1078,2026-08-10,25.0,0.0,0
E1078,2026-08-17,13.0,0.0,0
E1079,2026-06-15,47.75,2.75,0
E1079,2026-06-22,49.75,4.75,0
E1079,2026-06-29,47.25,2.25,0
E1079,2026-07-06,48.75,3.75,0
E1079,2026-07-13,48.25,3.25,0
E1079,2026-07-20,47.75,2.75,0
E1079,2026-07-27,43.0,0.0,0
E1079,2026-08-03,45.0,0.0,0
E1079,2026-08-10,45.5,0.5,0
E1079,2026-08-17,21.25,0.0,0
E1080,2026-06-15,40.25,0.0,0
E1080,2026-06-22,40.0,0.0,0
E1080,2026-06-29,40.75,0.0,0
E1080,2026-07-06,37.5,0.0,0
E1080,2026-07-13,52.5,7.5,0
E1080,2026-07-20,39.0,0.0,0
E1080,2026-07-27,37.25,0.0,0
E1080,2026-08-03,46.25,1.25,0
E1080,2026-08-10,36.25,0.0,0
E1080,2026-08-17,26.5,0.0,0
E1081,2026-06-15,47.25,2.25,0
E1081,2026-06-22,36.75,0.0,0
E1081,2026-06-29,36.75,0.0,0
E1081,2026-07-06,35.5,0.0,0
E1081,2026-07-13,36.25,0.0,0
E1081,2026-07-20,37.25,0.0,0
E1081,2026-07-27,36.25,0.0,0
E1081,2026-08-03,35.0,0.0,0
E1081,2026-08-10,33.75,0.0,0
E1081,2026-08-17,27.25,0.0,0
E1082,2026-06-15,37.75,0.0,0
E1082,2026-06-22,46.5,1.5,0
E1082,2026-06-29,43.0,0.0,0
E1082,2026-07-06,44.25,0.0,0
E1082,2026-07-13,34.25,0.0,0
E1082,2026-07-20,46.25,1.25,0
E1082,2026-07-27,46.5,1.5,0
E1082,2026-08-03,38.0,0.0,0
E1082,2026-08-10,44.25,0.0,0
E1082,2026-08-17,36.25,0.0,0
E1083,2026-06-15,38.0,0.0,0
E1083,2026-06-22,44.75,0.0,0
E1083,2026-06-29,32.25,0.0,0
E1083,2026-07-06,38.0,0.0,0
E1083,2026-07-13,37.75,0.0,0
E1083,2026-07-20,37.25,0.0,0
E1083,2026-07-27,43.5,0.0,0
E1083,2026-08-03,31.0,0.0,0
E1083,2026-08-10,42.5,0.0,0
E1083,2026-08-17,23.25,0.0,0
E1084,2026-06-15,44.75,0.0,0
E1084,2026-06-22,49.0,4.0,0
E1084,2026-06-29,43.5,0.0,0
E1084,2026-07-06,46.0,1.0,0
E1084,2026-07-13,32.75,0.0,0
E1084,2026-07-20,44.0,0.0,0
E1084,2026-07-27,35.5,0.0,0
E1084,2026-08-03,46.75,1.75,0
E1084,2026-08-10,46.0,1.0,0
E1084,2026-08-17,46.75,1.75,0
E1085,2026-06-15,43.0,0.0,0
E1085,2026-06-22,48.25,3.25,0
E1085,2026-06-29,45.0,0.0,0
E1085,2026-07-06,52.5,7.5,0
E1085,2026-07-13,40.5,0.0,0
E1085,2026-07-20,48.0,3.0,0
E1085,2026-07-27,42.5,0.0,0
E1085,2026-08-03,45.0,0.0,0
E1085,2026-08-10,34.5,0.0,0
E1085,2026-08-17,18.25,0.0,0
E1086,2026-06-15,59.0,14.0,1
E1086,2026-06-22,49.25,4.25,0
E1086,2026-06-29,43.25,0.0,0
E1086,2026-07-06,56.0,11.0,1
E1086,2026-07-13,48.5,3.5,0
E1086,2026-07-20,48.75,3.75,0
E1086,2026-07-27,49.75,4.75,0
E1086,2026-08-03,34.25,0.0,0
E1086,2026-08-10,56.5,11.5,1
E1086,2026-08-17,23.5,0.0,0
E1087,2026-06-15,35.5,0.0,0
E1087,2026-06-22,44.75,0.0,0
E1087,2026-06-29,34.5,0.0,0
E1087,2026-07-06,32.75,0.0,0
E1087,2026-07-13,58.25,13.25,1
E1087,2026-07-20,37.5,0.0,0
E1087,2026-07-27,47.5,2.5,0
E1087,2026-08-03,36.75,0.0,0
E1087,2026-08-10,43.75,0.0,0
E1087,2026-08-17,46.75,1.75,0
E1088,2026-06-15,48.75,3.75,0
E1088,2026-06-22,56.25,11.25,1
E1088,2026-06-29,46.5,1.5,0
E1088,2026-07-06,56.0,11.0,1
E1088,2026-07-13,36.0,0.0,0
E1088,2026-07-20,47.5,2.5,0
E1088,2026-07-27,50.5,5.5,0
E1088,2026-08-03,34.5,0.0,0
E1088,2026-08-10,50.25,5.25,0
E1088,2026-08-17,39.5,0.0,0
E1089,2026-06-15,39.5,0.0,0
E1089,2026-06-22,44.0,0.0,0
E1089,2026-06-29,39.75,0.0,0
E1089,2026-07-06,50.5,5.5,0
E1089,2026-07-13,45.0,0.0,0
E1089,2026-07-20,40.5,0.0,0
E1089,2026-07-27,43.0,0.0,0
E1089,2026-08-03,43.25,0.0,0
E1089,2026-08-10,43.0,0.0,0
E1089,2026-08-17,48.75,3.75,0
E1090,2026-06-15,31.75,0.0,0
E1090,2026-06-22,25.75,0.0,0
E1090,2026-06-29,24.0,0.0,0
E1090,2026-07-06,28.75,0.0,0
E1090,2026-07-13,28.25,0.0,0
E1090,2026-07-20,29.0,0.0,0
E1090,2026-07-27,30.25,0.0,0
E1090,2026-08-03,29.25,0.0,0
E1090,2026-08-10,22.5,0.0,0
E1090,2026-08-17,16.0,0.0,0
E1091,2026-06-15,35.0,0.0,0
E1091,2026-06-22,30.75,0.0,0
E1091,2026-06-29,30.25,0.0,0
E1091,2026-07-06,30.0,0.0,0
E1091,2026-07-13,29.5,0.0,0
E1091,2026-07-20,24.5,0.0,0
E1091,2026-07-27,33.25,0.0,0
E1091,2026-08-03,24.0,0.0,0
E1091,2026-08-10,30.75,0.0,0
E1091,2026-08-17,33.0,0.0,0
E1092,2026-06-15,41.5,0.0,0
E1092,2026-06-22,28.25,0.0,0
E1092,2026-06-29,34.0,0.0,0
E1092,2026-07-06,38.75,0.0,0
E1092,2026-07-13,35.5,0.0,0
E1092,2026-07-20,49.0,4.0,0
E1092,2026-07-27,37.25,0.0,0
E1092,2026-08-03,37.25,0.0,0
E1092,2026-08-10,40.0,0.0,0
E1092,2026-08-17,27.25,0.0,0
E1093,2026-06-15,44.75,0.0,0
E1093,2026-06-22,47.0,2.0,0
E1093,2026-06-29,39.25,0.0,0
E1093,2026-07-06,40.5,0.0,0
E1093,2026-07-13,39.75,0.0,0
E1093,2026-07-20,41.0,0.0,0
E1093,2026-07-27,40.0,0.0,0
E1093,2026-08-03,40.75,0.0,0
E1093,2026-08-10,37.25,0.0,0
E1093,2026-08-17,18.25,0.0,0
E1094,2026-06-15,43.25,0.0,0
E1094,2026-06-22,49.25,4.25,0
E1094,2026-06-29,47.0,2.0,0
E1094,2026-07-06,44.75,0.0,0
E1094,2026-07-13,35.75,0.0,0
E1094,2026-07-20,49.75,4.75,0
E1094,2026-07-27,45.0,0.0,0
E1094,2026-08-03,35.0,0.0,0
E1094,2026-08-10,56.75,11.75,1
E1094,2026-08-17,25.5,0.0,0
E1095,2026-06-15,43.0,0.0,0
E1095,2026-06-22,45.25,0.25,0
E1095,2026-06-29,42.5,0.0,0
E1095,2026-07-06,51.75,6.75,0
E1095,2026-07-13,38.5,0.0,0
E1095,2026-07-20,46.25,1.25,0
E1095,2026-07-27,35.5,0.0,0
E1095,2026-08-03,39.5,0.0,0
E1095,2026-08-10,44.25,0.0,0
E1095,2026-08-17,38.25,0.0,0
E1096,2026-06-15,44.0,0.0,0
E1096,2026-06-22,53.75,8.75,0
E1096,2026-06-29,41.0,0.0,0
E1096,2026-07-06,57.5,12.5,1
E1096,2026-07-13,36.75,0.0,0
E1096,2026-07-20,42.5,0.0,0
E1096,2026-07-27,51.25,6.25,0
E1096,2026-08-03,42.5,0.0,0
E1096,2026-08-10,41.5,0.0,0
E1096,2026-08-17,34.25,0.0,0
E1097,2026-06-15,37.0,0.0,0
E1097,2026-06-22,30.25,0.0,0
E1097,2026-06-29,29.75,0.0,0
E1097,2026-07-06,26.5,0.0,0
E1097,2026-07-13,37.75,0.0,0
E1097,2026-07-20,22.75,0.0,0
E1097,2026-07-27,37.0,0.0,0
E1097,2026-08-03,29.5,0.0,0
E1097,2026-08-10,26.5,0.0,0
E1097,2026-08-17,19.0,0.0,0
E1098,2026-06-15,28.5,0.0,0
E1098,2026-06-22,23.25,0.0,0
E1098,2026-06-29,36.5,0.0,0
E1098,2026-07-06,29.0,0.0,0
E1098,2026-07-13,28.25,0.0,0
E1098,2026-07-20,29.0,0.0,0
E1098,2026-07-27,30.0,0.0,0
E1098,2026-08-03,25.75,0.0,0
E1098,2026-08-10,26.0,0.0,0
E1098,2026-08-17,30.0,0.0,0
E1099,2026-06-15,54.5,9.5,0
E1099,2026-06-22,49.75,4.75,0
E1099,2026-06-29,37.25,0.0,0
E1099,2026-07-06,45.5,0.5,0
E1099,2026-07-13,58.75,13.75,1
E1099,2026-07-20,57.0,12.0,1
E1099,2026-07-27,19.0,0.0,0
E1099,2026-08-03,43.25,0.0,0
E1099,2026-08-10,48.5,3.5,0
E1099,2026-08-17,52.0,7.0,0
E1100,2026-06-15,43.5,0.0,0
E1100,2026-06-22,50.25,5.25,0
E1100,2026-06-29,46.5,1.5,0
E1100,2026-07-06,39.5,0.0,0
E1100,2026-07-13,42.75,0.0,0
E1100,2026-07-20,43.25,0.0,0
E1100,2026-07-27,43.75,0.0,0
E1100,2026-08-03,56.0,11.0,1
E1100,2026-08-10,53.75,8.75,0
E1100,2026-08-17,32.5,0.0,0
E1101,2026-06-15,36.0,0.0,0
E1101,2026-06-22,43.5,0.0,0
E1101,2026-06-29,43.5,0.0,0
E1101,2026-07-06,44.0,0.0,0
E1101,2026-07-13,38.25,0.0,0
E1101,2026-07-20,25.75,0.0,0
E1101,2026-07-27,37.0,0.0,0
E1101,2026-08-03,39.0,0.0,0
E1101,2026-08-10,36.25,0.0,0
E1101,2026-08-17,11.75,0.0,0
E1102,2026-06-15,39.0,0.0,0
E1102,2026-06-22,38.0,0.0,0
E1102,2026-06-29,32.5,0.0,0
E1102,2026-07-06,34.75,0.0,0
E1102,2026-07-13,31.0,0.0,0
E1102,2026-07-20,37.5,0.0,0
E1102,2026-07-27,38.75,0.0,0
E1102,2026-08-03,34.75,0.0,0
E1102,2026-08-10,36.0,0.0,0
E1102,2026-08-17,16.75,0.0,0
E1103,2026-06-15,39.0,0.0,0
E1103,2026-06-22,42.0,0.0,0
E1103,2026-06-29,49.75,4.75,0
E1103,2026-07-06,40.75,0.0,0
E1103,2026-07-13,39.75,0.0,0
E1103,2026-07-20,52.25,7.25,0
E1103,2026-07-27,40.0,0.0,0
E1103,2026-08-03,58.0,13.0,1
E1103,2026-08-10,42.0,0.0,0
E1103,2026-08-17,28.0,0.0,0
E1104,2026-06-15,41.5,0.0,0
E1104,2026-06-22,57.0,12.0,1
E1104,2026-06-29,45.5,0.5,0
E1104,2026-07-06,29.75,0.0,0
E1104,2026-07-13,43.25,0.0,0
E1104,2026-07-20,38.75,0.0,0
E1104,2026-07-27,45.75,0.75,0
E1104,2026-08-03,52.75,7.75,0
E1104,2026-08-10,52.0,7.0,0
E1104,2026-08-17,54.5,9.5,0
E1105,2026-06-15,42.0,0.0,0
E1105,2026-06-22,46.75,1.75,0
E1105,2026-06-29,44.75,0.0,0
E1105,2026-07-06,48.0,3.0,0
E1105,2026-07-13,45.5,0.5,0
E1105,2026-07-20,43.5,0.0,0
E1105,2026-07-27,51.0,6.0,0
E1105,2026-08-03,45.25,0.25,0
E1105,2026-08-10,32.75,0.0,0
E1105,2026-08-17,38.25,0.0,0
E1106,2026-06-15,41.75,0.0,0
E1106,2026-06-22,46.75,1.75,0
E1106,2026-06-29,45.25,0.25,0
E1106,2026-07-06,46.5,1.5,0
E1106,2026-07-13,49.0,4.0,0
E1106,2026-07-20,47.25,2.25,0
E1106,2026-07-27,44.5,0.0,0
E1106,2026-08-03,44.75,0.0,0
E1106,2026-08-10,25.25,0.0,0
E1106,2026-08-17,35.25,0.0,0
E1107,2026-06-15,38.0,0.0,0
E1107,2026-06-22,43.5,0.0,0
E1107,2026-06-29,40.75,0.0,0
E1107,2026-07-06,43.75,0.0,0
E1107,2026-07-13,43.0,0.0,0
E1107,2026-07-20,37.75,0.0,0
E1107,2026-07-27,41.5,0.0,0
E1107,2026-08-03,41.75,0.0,0
E1107,2026-08-10,50.0,5.0,0
E1107,2026-08-17,26.0,0.0,0
E1108,2026-06-15,38.25,0.0,0
E1108,2026-06-22,50.25,5.25,0
E1108,2026-06-29,45.75,0.75,0
E1108,2026-07-06,48.5,3.5,0
E1108,2026-07-13,46.25,1.25,0
E1108,2026-07-20,47.25,2.25,0
E1108,2026-07-27,56.5,11.5,1
E1108,2026-08-03,45.25,0.25,0
E1108,2026-08-10,40.0,0.0,0
E1108,2026-08-17,36.0,0.0,0
E1109,2026-06-15,39.25,0.0,0
E1109,2026-06-22,39.75,0.0,0
E1109,2026-06-29,41.5,0.0,0
E1109,2026-07-06,40.5,0.0,0
E1109,2026-07-13,35.5,0.0,0
E1109,2026-07-20,51.25,6.25,0
E1109,2026-07-27,40.0,0.0,0
E1109,2026-08-03,41.25,0.0,0
E1109,2026-08-10,40.0,0.0,0
E1109,2026-08-17,19.25,0.0,0
E1110,2026-06-15,38.0,0.0,0
E1110,2026-06-22,37.25,0.0,0
E1110,2026-06-29,37.75,0.0,0
E1110,2026-07-06,36.5,0.0,0
E1110,2026-07-13,37.75,0.0,0
E1110,2026-07-20,37.0,0.0,0
E1110,2026-07-27,36.25,0.0,0
E1110,2026-08-03,35.5,0.0,0
E1110,2026-08-10,38.75,0.0,0
E1110,2026-08-17,36.25,0.0,0
E1111,2026-06-15,45.5,0.5,0
E1111,2026-06-22,49.5,4.5,0
E1111,2026-06-29,49.0,4.0,0
E1111,2026-07-06,46.75,1.75,0
E1111,2026-07-13,48.75,3.75,0
E1111,2026-07-20,50.25,5.25,0
E1111,2026-07-27,44.0,0.0,0
E1111,2026-08-03,46.75,1.75,0
E1111,2026-08-10,47.75,2.75,0
E1111,2026-08-17,43.75,0.0,0
E1112,2026-06-15,37.75,0.0,0
E1112,2026-06-22,48.5,3.5,0
E1112,2026-06-29,43.0,0.0,0
E1112,2026-07-06,39.0,0.0,0
E1112,2026-07-13,38.0,0.0,0
E1112,2026-07-20,37.5,0.0,0
E1112,2026-07-27,37.75,0.0,0
E1112,2026-08-03,43.25,0.0,0
E1112,2026-08-10,38.0,0.0,0
E1112,2026-08-17,35.75,0.0,0
E1113,2026-06-15,43.25,0.0,0
E1113,2026-06-22,44.5,0.0,0
E1113,2026-06-29,43.75,0.0,0
E1113,2026-07-06,48.75,3.75,0
E1113,2026-07-13,40.5,0.0,0
E1113,2026-07-20,48.5,3.5,0
E1113,2026-07-27,42.0,0.0,0
E1113,2026-08-03,43.75,0.0,0
E1113,2026-08-10,45.5,0.5,0
E1113,2026-08-17,27.25,0.0,0
E1114,2026-06-15,36.25,0.0,0
E1114,2026-06-22,46.25,1.25,0
E1114,2026-06-29,44.75,0.0,0
E1114,2026-07-06,41.0,0.0,0
E1114,2026-07-13,47.0,2.0,0
E1114,2026-07-20,39.0,0.0,0
E1114,2026-07-27,45.75,0.75,0
E1114,2026-08-03,43.5,0.0,0
E1114,2026-08-10,41.0,0.0,0
E1114,2026-08-17,17.25,0.0,0
E1115,2026-06-15,45.0,0.0,0
E1115,2026-06-22,39.25,0.0,0
E1115,2026-06-29,49.75,4.75,0
E1115,2026-07-06,47.0,2.0,0
E1115,2026-07-13,40.75,0.0,0
E1115,2026-07-20,34.25,0.0,0
E1115,2026-07-27,37.5,0.0,0
E1115,2026-08-03,39.0,0.0,0
E1115,2026-08-10,37.25,0.0,0
E1115,2026-08-17,27.5,0.0,0
E1116,2026-06-15,48.5,3.5,0
E1116,2026-06-22,46.25,1.25,0
E1116,2026-06-29,47.75,2.75,0
E1116,2026-07-06,45.5,0.5,0
E1116,2026-07-13,46.75,1.75,0
E1116,2026-07-20,48.75,3.75,0
E1116,2026-07-27,47.75,2.75,0
E1116,2026-08-03,48.75,3.75,0
E1116,2026-08-10,47.25,2.25,0
E1116,2026-08-17,28.0,0.0,0
E1117,2026-06-15,47.25,2.25,0
E1117,2026-06-22,42.25,0.0,0
E1117,2026-06-29,37.25,0.0,0
E1117,2026-07-06,39.0,0.0,0
E1117,2026-07-13,41.75,0.0,0
E1117,2026-07-20,40.75,0.0,0
E1117,2026-07-27,45.0,0.0,0
E1117,2026-08-03,39.25,0.0,0
E1117,2026-08-10,39.75,0.0,0
E1117,2026-08-17,31.5,0.0,0
E1118,2026-06-15,43.0,0.0,0
E1118,2026-06-22,44.5,0.0,0
E1118,2026-06-29,40.5,0.0,0
E1118,2026-07-06,28.25,0.0,0
E1118,2026-07-13,30.75,0.0,0
E1118,2026-07-20,50.0,5.0,0
E1118,2026-07-27,42.5,0.0,0
E1118,2026-08-03,43.25,0.0,0
E1118,2026-08-10,41.5,0.0,0
E1118,2026-08-17,29.75,0.0,0
E1119,2026-06-15,41.25,0.0,0
E1119,2026-06-22,54.25,9.25,0
E1119,2026-06-29,40.0,0.0,0
E1119,2026-07-06,32.5,0.0,0
E1119,2026-07-13,40.75,0.0,0
E1119,2026-07-20,46.25,1.25,0
E1119,2026-07-27,47.5,2.5,0
E1119,2026-08-03,43.5,0.0,0
E1119,2026-08-10,58.75,13.75,1
E1119,2026-08-17,35.25,0.0,0
E1120,2026-06-15,41.75,0.0,0
E1120,2026-06-22,52.25,7.25,0
E1120,2026-06-29,44.0,0.0,0
E1120,2026-07-06,50.0,5.0,0
E1120,2026-07-13,41.5,0.0,0
E1120,2026-07-20,54.5,9.5,0
E1120,2026-07-27,39.0,0.0,0
E1120,2026-08-03,46.0,1.0,0
E1120,2026-08-10,49.5,4.5,0
E1120,2026-08-17,38.0,0.0,0
E1121,2026-06-15,43.25,0.0,0
E1121,2026-06-22,45.5,0.5,0
E1121,2026-06-29,47.75,2.75,0
E1121,2026-07-06,47.75,2.75,0
E1121,2026-07-13,43.75,0.0,0
E1121,2026-07-20,47.0,2.0,0
E1121,2026-07-27,48.25,3.25,0
E1121,2026-08-03,47.5,2.5,0
E1121,2026-08-10,55.0,10.0,0
E1121,2026-08-17,58.5,13.5,1
E1122,2026-06-15,46.25,1.25,0
E1122,2026-06-22,46.75,1.75,0
E1122,2026-06-29,55.5,10.5,1
E1122,2026-07-06,44.25,0.0,0
E1122,2026-07-13,65.75,20.75,1
E1122,2026-07-20,54.0,9.0,0
E1122,2026-07-27,61.0,16.0,1
E1122,2026-08-03,48.25,3.25,0
E1122,2026-08-10,47.25,2.25,0
E1122,2026-08-17,36.5,0.0,0
E1123,2026-06-15,47.75,2.75,0
E1123,2026-06-22,47.0,2.0,0
E1123,2026-06-29,52.5,7.5,0
E1123,2026-07-06,49.5,4.5,0
E1123,2026-07-13,43.75,0.0,0
E1123,2026-07-20,56.5,11.5,1
E1123,2026-07-27,38.25,0.0,0
E1123,2026-08-03,42.75,0.0,0
E1123,2026-08-10,47.0,2.0,0
E1123,2026-08-17,40.25,0.0,0
E1124,2026-06-15,43.0,0.0,0
E1124,2026-06-22,44.5,0.0,0
E1124,2026-06-29,42.25,0.0,0
E1124,2026-07-06,39.75,0.0,0
E1124,2026-07-13,41.5,0.0,0
E1124,2026-07-20,44.75,0.0,0
E1124,2026-07-27,28.0,0.0,0
E1124,2026-08-03,37.5,0.0,0
E1124,2026-08-10,46.75,1.75,0
E1124,2026-08-17,49.0,4.0,0
E1125,2026-06-15,40.75,0.0,0
E1125,2026-06-22,50.0,5.0,0
E1125,2026-06-29,52.75,7.75,0
E1125,2026-07-06,50.75,5.75,0
E1125,2026-07-13,41.0,0.0,0
E1125,2026-07-20,40.75,0.0,0
E1125,2026-07-27,36.75,0.0,0
E1125,2026-08-03,40.0,0.0,0
E1125,2026-08-10,43.25,0.0,0
E1125,2026-08-17,35.5,0.0,0
E1126,2026-06-15,31.25,0.0,0
E1126,2026-06-22,32.25,0.0,0
E1126,2026-06-29,34.0,0.0,0
E1126,2026-07-06,30.25,0.0,0
E1126,2026-07-13,29.0,0.0,0
E1126,2026-07-20,32.25,0.0,0
E1126,2026-07-27,19.25,0.0,0
E1126,2026-08-03,27.5,0.0,0
E1126,2026-08-10,31.5,0.0,0
E1126,2026-08-17,31.0,0.0,0
E1127,2026-06-15,20.25,0.0,0
E1127,2026-06-22,23.75,0.0,0
E1127,2026-06-29,26.25,0.0,0
E1127,2026-07-06,31.5,0.0,0
E1127,2026-07-13,27.75,0.0,0
E1127,2026-07-20,39.5,0.0,0
E1127,2026-07-27,27.25,0.0,0
E1127,2026-08-03,28.5,0.0,0
E1127,2026-08-10,33.75,0.0,0
E1127,2026-08-17,28.75,0.0,0
E1128,2026-06-15,49.75,4.75,0
E1128,2026-06-22,48.25,3.25,0
E1128,2026-06-29,46.0,1.0,0
E1128,2026-07-06,47.5,2.5,0
E1128,2026-07-13,47.5,2.5,0
E1128,2026-07-20,47.5,2.5,0
E1128,2026-07-27,45.25,0.25,0
E1128,2026-08-03,42.75,0.0,0
E1128,2026-08-10,47.5,2.5,0
E1128,2026-08-17,25.0,0.0,0
E1129,2026-06-15,35.75,0.0,0
E1129,2026-06-22,38.0,0.0,0
E1129,2026-06-29,38.75,0.0,0
E1129,2026-07-06,40.0,0.0,0
E1129,2026-07-13,36.5,0.0,0
E1129,2026-07-20,35.5,0.0,0
E1129,2026-07-27,36.75,0.0,0
E1129,2026-08-03,40.0,0.0,0
E1129,2026-08-10,36.25,0.0,0
E1129,2026-08-17,8.0,0.0,0
E1130,2026-06-15,53.75,8.75,0
E1130,2026-06-22,48.75,3.75,0
E1130,2026-06-29,53.5,8.5,0
E1130,2026-07-06,45.25,0.25,0
E1130,2026-07-13,46.5,1.5,0
E1130,2026-07-20,60.25,15.25,1
E1130,2026-07-27,42.25,0.0,0
E1130,2026-08-03,58.25,13.25,1
E1130,2026-08-10,38.0,0.0,0
E1130,2026-08-17,37.75,0.0,0
E1131,2026-06-15,56.5,11.5,1
E1131,2026-06-22,41.5,0.0,0
E1131,2026-06-29,42.5,0.0,0
E1131,2026-07-06,42.25,0.0,0
E1131,2026-07-13,52.75,7.75,0
E1131,2026-07-20,41.75,0.0,0
E1131,2026-07-27,42.75,0.0,0
E1131,2026-08-03,40.0,0.0,0
E1131,2026-08-10,52.75,7.75,0
E1131,2026-08-17,32.25,0.0,0
E1132,2026-06-15,55.0,10.0,0
E1132,2026-06-22,45.5,0.5,0
E1132,2026-06-29,44.25,0.0,0
E1132,2026-07-06,37.75,0.0,0
E1132,2026-07-13,46.0,1.0,0
E1132,2026-07-20,54.0,9.0,0
E1132,2026-07-27,57.25,12.25,1
E1132,2026-08-03,36.75,0.0,0
E1132,2026-08-10,49.25,4.25,0
E1132,2026-08-17,37.25,0.0,0
E1133,2026-06-15,41.0,0.0,0
E1133,2026-06-22,40.0,0.0,0
E1133,2026-06-29,45.5,0.5,0
E1133,2026-07-06,42.75,0.0,0
E1133,2026-07-13,43.0,0.0,0
E1133,2026-07-20,26.5,0.0,0
E1133,2026-07-27,43.25,0.0,0
E1133,2026-08-03,43.0,0.0,0
E1133,2026-08-10,40.0,0.0,0
